SPEC_ID,PROTECTED = P,UPDATED = U,GENUS,SPECIES,COUNTRY,LOCALITY,COLLECTION PLACE,DATE COLLECTED,SEX,BONE,SIDE,AGE,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,,,
USNM162954,P,U,Equus,quagga boehemi,0,301,"Sotik, Guaso Nyiro, Roosevelt",29-Jun-1909,female,a2ph3,left,recent,43.0,32.6,36.3,45.3,29.5,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehemi,0,301,"Sotik, Guaso Nyiro, Roosevelt",29-Jun-1909,female,p1ph3,left,recent,74.4,67.4,28.6,48.4,34.7,38.9,36.0,22.1,13.4,60.6,9.9,59.8,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehemi,0,301,"Sotik, Guaso Nyiro, Roosevelt",29-Jun-1909,female,p2ph3,left,recent,42.5,32.2,37.8,45.0,28.9,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Roosevelt",29-Jun-1909,female,ast,left,recent,55.0,56.8,24.8,60.0,47.5,31.5,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Roosevelt",29-Jun-1909,female,calc,left,recent,106.7,69.7,21.9,33.2,49.6,50.4,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Roosevelt",29-Jun-1909,female,mciii,right,recent,201.7,195.8,30.9,23.7,44.5,28.2,37.3,13.8,,43.0,41.1,32.0,25.0,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Roosevelt",29-Jun-1909,female,mtiii,right,recent,226.8,221.3,30.6,27.3,45.3,35.1,42.2,8.9,4.1,42.3,40.8,33.6,24.3,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162955,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Roosevelt",29-Jun-1909,female,a1ph3,left,recent,69.7,64.2,27.9,43.0,32.9,38.0,35.4,20.4,43.4,51.6,54.0,10.7,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162955,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Roosevelt",29-Jun-1909,female,astragalus,left,recent,50.7,52.4,26.3,54.7,44.8,33.1,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162955,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Roosevelt",29-Jun-1909,female,calcaneum,left,recent,94.7,58.9,19.4,31.8,47.5,45.9,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162955,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Roosevelt",29-Jun-1909,female,mciii,left,recent,188.1,180.4,31.0,25.2,43.0,23.5,35.3,14.4,,42.2,40.0,29.3,33.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162955,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Roosevelt",29-Jun-1909,female,mtiii,left,recent,215.5,209.7,29.1,27.1,43.2,32.8,39.1,10.9,7.6,39.0,39.2,31.9,22.6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162955,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Roosevelt",29-Jun-1909,female,p1ph3,left,recent,66.9,60.5,28.1,44.5,33.2,40.4,35.0,18.4,37.7,45.3,45.6,15.6,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162959,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",23-Jun-1909,female,ast,left,recent,52.9,52.8,28.4,50.0,42.7,32.1,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162959,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",23-Jun-1909,female,calc,left,recent,94.9,57.4,17.3,28.3,42.8,44.3,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162959,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",23-Jun-1909,female,mandible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162959,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",23-Jun-1909,female,mciii,right,recent,188.4,181.5,27.1,20.7,42.7,27.0,36.1,13.1,,38.8,39.7,28.5,21.2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162959,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",23-Jun-1909,female,mciii,right,recent,188.4,181.5,27.1,20.7,42.7,27.0,36.1,13.1,,38.8,39.7,28.5,21.2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162959,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",23-Jun-1909,female,mtiii,right,recent,219.3,209.4,26.0,23.9,42.1,33.2,40.2,10.5,8.8,39.3,40.3,30.0,21.5,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162959,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",23-Jun-1909,female,mtiii,right,recent,219.3,209.4,26.0,23.9,42.1,33.2,40.2,10.5,8.8,39.3,40.3,30.0,21.5,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162959,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",23-Jun-1909,female,skull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162960,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",26-Jun-1909,male,ast,left,recent,52.5,54.4,24.3,57.7,45.7,31.2,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162960,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",26-Jun-1909,male,calc,right,recent,90.4,55.6,20.1,30.7,45.8,48.7,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162960,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",26-Jun-1909,male,mciii,left,recent,197.7,189.6,31.0,23.5,43.2,28.7,35.2,14.8,8.4,41.0,42.2,30.2,23.1,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162960,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",26-Jun-1909,male,mtiii,right,recent,221.5,217.0,31.2,27.3,42.3,34.8,39.1,10.8,8.7,41.8,41.6,32.6,23.2,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162960,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",26-Jun-1909,male,mtiii,left,recent,223.5,216.8,30.3,27.5,42.0,33.6,38.9,10.7,9.3,42.2,41.6,32.1,23.1,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162961,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",26-Jun-1909,female,astragalus,left,recent,48.9,49.0,26.8,54.6,42.4,27.5,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162961,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",26-Jun-1909,female,calcaneum,left,recent,89.8,58.1,16.8,27.8,37.3,46.4,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162961,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",26-Jun-1909,female,mandible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162961,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",26-Jun-1909,female,mciii,left,recent,185.7,180.0,27.3,21.4,41.6,25.5,34.3,13.9,,38.4,38.5,27.5,21.8,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162961,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",26-Jun-1909,female,mtiii,right,recent,219.0,208.5,26.2,25.1,39.9,30.0,35.6,9.5,6.7,37.4,38.3,29.5,21.1,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162961,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",26-Jun-1909,female,mtiii,left,recent,216.8,208.6,25.4,24.7,40.6,30.8,37.9,11.2,8.4,38.6,38.4,29.5,21.5,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162961,P,U,Equus,quagga boehemi,19,301,"Sotik, Guaso Nyiro, Mearns",26-Jun-1909,female,skull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162962,P,U,Equus,quagga boehemi,unknown,0,unknown,,female,skull,left,recent,123.5, , ,,,,81.2,66.5,145.0,,,,,40.8,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162962,P,U,Equus,quagga boehemi,unknown,0,unknown,,female,txP2,left,recent,32.8,,22.6,,,,,,,5.9,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,mandible,left,recent,382.9,103.4,77.1,69.8,145.7,110.9,450.6,230.6,217.5,114.4,74.9,59.5,89.9,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,skull,left,recent,112.2,115.4,105.5,110.9,211.9,434.7,82.8,66.5,145.4,65.7,43.9,43.9,62.6,47.1,57.8,60.8,130.4,182.8,189.8,62.6,101.2,71.4,344.8,179.4,97.3,103.2,14.1,57.9,51.2,140.1,167.3,49.6,67.7,68.6,30.4,60.2,68.6,104.3,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,tmC,left,recent,14.1,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,tmI1,left,recent,8.8,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,tmI2,left,recent,11.9,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,tmI3,left,recent,13.8,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,tmm1,left,recent,22.7,,13.1,6.7,7.2,16.3,,12.7,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,tmm2,left,recent,21.8,,12.9,6.7,7.7,14.9,,11.9,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,tmm3,left,recent,25.3,,11.5,6.5,6.5,14.3,,11.9,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,tmp2,left,recent,29.9,,13.1,6.6,11.7,15.5,,10.7,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,tmp3,left,recent,23.9,,15.9,8.1,11.9,18.1,,14.8,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,tmp4,left,recent,22.8,,14.2,6.9,11.1,18.1,,16.1,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,txC,left,recent,13.8,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,txI1,left,recent,11.7,,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,txI2,left,recent,13.5,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,txI3,left,recent,17.1,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,txM1,left,recent,22.1,,25.8,,,1,3,2,1,11.7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,txM2,left,recent,21.5,,25.6,,,1,3,2,1,11.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,txM3,left,recent,25.4,,22.4,,,1,4,2,1,13.8,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,txP2,left,recent,32.8,,23.2,,,1,3,2,1,6.3,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,txP3,left,recent,24.9,,26.3,,,1,2,2,1,9.7,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehmi,19,301,"Sotik, Guaso Nyiro, Roosevelt",unknown,female,txP4,left,recent,23.8,,26.4,,,1,3,2,1,10.5,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,tmdi1,left,recent,12.5,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,tmdi2,left,recent,15.1,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,tmdi3,left,recent,12.6,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,tmdp2,left,recent,30.9,,14.0,8.5,11.9,12.0,,10.6,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,tmdp2-4,left,recent,,,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,tmdp3,left,recent,25.4,,14.3,9.3,10.9,12.3,,9.9,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,tmdp4,left,recent,29.2,,13.4,10.1,11.0,11.9,,10.2,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,txdC,left,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,txdI1,left,recent,15.5,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,txdI2,left,recent,15.7,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,txdI3,left,recent,12.8,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,txdP1,left,recent,9.0,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,txdP2,left,recent,32.7,,19.1,,,0.0,0.0,0.0,0.0,5.4,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,txdP2-4,left,recent,,,,,,,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,txdP3,left,recent,26.3,,21.4,,,0.0,1.0,0.0,1.0,6.2,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163235,P,U,Equus,quagga boehmi,19,307,Amboui River,20-Oct-1909,female,txdP4,left,recent,28.8,,19.2,,,0.0,1.0,0.0,0.0,8.2,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,mandible,right,recent,,,64.3,61.4,127.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,mandible,left,recent,375.4,109.3,66.9,62.3,127.3,121.7,50.1,219.4,207.4,105.3,77.8,62.4,74.9,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,skull,left,recent,,,,,,,73.1,57.2,128.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,skull,left,recent,120.9,104.4,100.1,104.1,199.7,420.7,72.7,60.2,130.1,66.3,42.1,43.1,69.4,37.8,56.9,57.9,120.7,183.8,185.8,60.1,98.4,63.9,331.1,177.3,83.8,96.1,13.3,55.9,52.3,131.1,160.6,52.7,54.1,52.4,25.4,69.6,61.9,98.2,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmc,right,recent,3.9,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmi1,right,recent,10.1,,,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmI1,left,recent,9.3,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmi2,right,recent,11.7,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmI2,left,recent,11.8,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmi3,right,recent,12.1,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmI3,left,recent,12.3,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmm1,right,recent,18.2,,10.8,5.0,6.5,13.6,,11.4,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmm1,left,recent,18.8,,10.5,4.7,6.6,13.9,,11.2,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmm2,right,recent,18.5,,10.0,6.0,6.9,13.0,,11.1,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmm2,left,recent,19.1,,10.1,5.1,6.5,13.2,,13.1,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmm3,right,recent,23.9,,9.0,6.0,6.5,12.8,,9.9,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmm3,left,recent,24.4,,9.3,4.7,5.9,13.1,,10.1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmp2,right,recent,24.4,,10.3,4.6,11.3,14.3,,9.5,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmp2,left,recent,24.9,,10.2,4.4,11.8,13.4,,9.8,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmp3,right,recent,21.8,,13.4,6.6,11.3,16.1,,13.4,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmp3,left,recent,21.2,,13.4,6.5,10.4,15.9,,12.9,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmp4,right,recent,19.7,,11.9,6.5,9.1,15.1,,13.4,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,tmp4,left,recent,20.1,,11.4,5.4,9.4,15.3,,12.4,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,txC,left,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,txI1,left,recent,12.6,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,txI2,left,recent,14.3,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,txI3,left,recent,16.1,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,txM1,left,recent,19.3,,20.5,,,0.0,1.0,0.0,0.0,8.1,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,txM2,left,recent,19.3,,20.1,,,0.0,1.0,0.0,0.0,8.3,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,txM3,left,recent,21.3,,19.2,,,1,4,2,0,10.1,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,txP2,left,recent,27.9,,20.1,,,1,3,1,1,6.5,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,txP3,left,recent,23.5,,22.8,,,1,1,1,1,6.8,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163236,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,26-Nov-1909,male,txP4,left,recent,20.6,,23.5,,,1,1,1,1,7.4,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163237,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,29-Nov-1909,male,mandible,unknown,recent,,,75.4,66.6,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163237,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,29-Nov-1909,male,maxilla,right,recent,,,,,,,84.7,63.9,142.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163237,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,29-Nov-1909,male,tmc,left,recent,13.2,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163237,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,29-Nov-1909,male,tmi1,left,recent,11.2,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163237,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,29-Nov-1909,male,tmi2,left,recent,14.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163237,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,29-Nov-1909,male,tmi3,left,recent,15.0,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163237,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,29-Nov-1909,male,tmm1,left,recent,22.2,,12.6,5.6,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM163237,P,U,Equus,quagga boehmi,19,308,Ulucania Hills,29-Nov-1909,male,tmm2,left,recent,22.1,,11.7,7.3,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
