,institutionCode,individualID,scientificName,sex,country,stateProvince,lifeStage,ageValue,ageUnit,ageEstimation,measurementUnit,materialSampleID,measurementType,measurementValue,diagnosticID
389,Smithsonian,181858,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,e7dde8c2-a329-434a-a426-325a821d1336
390,Smithsonian,181865,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,d81bbca4-e9de-454e-9c57-799730d84750
391,Smithsonian,181920,Aepyceros melampus suara,Male,Kenya,,Prime Adult,3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,2b18130f-970e-4709-bedf-b3bcbb3335d4
392,Smithsonian,181980,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,bf778643-14ee-4894-884f-8e13c7f0ba79
393,Smithsonian,184785,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,45f04f31-8cd9-42c3-b38d-d34e256d7974
394,Smithsonian,239150,Aepyceros melampus suara,Male,Kenya,,Older Adult,~6.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,f89e8e21-35d3-4ae1-a2b0-334c3562521e
395,Smithsonian,163204,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,ce46f363-08ab-4b83-ace9-dd15557ead88
396,Smithsonian,200958,Aepyceros melampus suara,Male,Tanzania,,Older Adult,~8,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,85653ae3-e78f-449d-92ff-227c1421325f
397,Smithsonian,201012,Aepyceros melampus suara,Male,Tanzania,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,62100d81-cf23-476c-87b1-b6d2075cfe28
398,Smithsonian,161964,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,Molars well worn,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,21c04b21-c44b-4e73-9f05-18930d437c0a
399,Smithsonian,161967,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,212c4486-af92-4c7a-835d-691db9850341
400,Smithsonian,161962,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,~3,year,molars not well worn,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,e5f4dfb7-a004-4b1d-abff-c8989e358d5c
401,Smithsonian,163207,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,M1 slightly worn-all M3s erupted,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,b3cb4a4e-e2bd-4b29-937f-81febdd12a13
402,Smithsonian,161966,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,e0c813ca-4d69-4436-a581-b41796ebff63
403,Smithsonian,161970,Alcelaphus buselaphus cokii,Female,Kenya,,Young Adult,~2,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,c943f05f-bc7f-4bad-ab56-2b436d96d943
404,Smithsonian,20924,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,0e2ee28d-2406-464e-8696-a7296428a79e
405,Smithsonian,162995,Alcelaphus buselaphus cokii,Male,Kenya,,Young Adult,almost 2?,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,9595172f-c539-442e-b60e-2bef476d88dc
406,Smithsonian,162994,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,3d2bf1f1-c8e7-403b-9eb4-66fde470c6cf
407,Smithsonian,181881,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,f5f3bef6-b6cf-4bf8-9d97-e8a3169ce212
408,Smithsonian,163153,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,12c549b5-82fd-47fa-a2d4-777ebf02a2a6
409,Smithsonian,162997,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,7372e120-4316-46ae-8958-c3f2a3c21b29
410,Smithsonian,163155,,Male,Kenya,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,d9f28599-23b9-4626-ab59-ceb0b977e7a1
411,smithsonian,163160,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,0d483182-1040-4df0-b814-86bd7b49ae5c
412,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,1b20527d-f3b0-4fae-8e38-8a853308520f
413,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,cbf28bb7-01a3-4aa5-9a50-db1f57995ce6
414,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,49c9b2e4-40b2-4b92-9eba-ea3783f03c88
415,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,7d803d78-b7c3-4dbf-bcc6-425294c419ce
416,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,caf5b8ce-8a16-4335-82ff-9cdd0ee2d21f
417,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,b272e825-a3e7-4b3c-8f4e-40e9f08c97c2
418,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,be79fbb4-6d5c-481c-9637-fca0840fff12
419,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,ea8c8a59-c6cf-4f67-b9f1-5f59bff8e64a
420,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,e3b8b570-3ec8-4182-9c8c-709a5465b5bc
421,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,1275c692-fed6-4480-a14a-4edeaf07e504
422,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,861e62e4-0cc7-4cbf-a4e4-4ddf54a6d029
423,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,92e276be-d7c6-40f3-afb0-2bf45ad3ec26
424,AMNH,83537,Aepyceros melampus melampus,Female,Botswana,Chobe,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,dc33e798-8b43-43aa-bf6a-dc08d6da6940
425,AMNH,83534,Aepyceros melampus melampus,Female,South Africa,Bechuanaland/Orange Free State,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,15.51,505b0c45-c59b-46fd-8711-4c7c3fef0d7e
426,AMNH,80496,Aepyceros melampus petersi,Female,Angola,Huila,Prime Adult,~3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,5f4bc329-4bb3-4f84-a793-cd068af3b69c
427,AMNH,165096,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,0c69d85a-87e0-4746-ae0d-1c64dbaed4ae
428,AMNH,165100,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,3f3eb25c-5034-42ba-8fe0-f511f5753f48
429,AMNH,165097,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Juvenile,2,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,b4809023-042a-4738-8dca-b69333278d5e
430,AMNH,179213,Aepyceros melampus redilis/ suara,Female,Kenya,Ngare Ndare,Prime Adult,2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,7e7d40a1-1ded-4faf-969e-de793302a22f
431,AMNH,114233,Aepyceros melampus rendilis,Female,Kenya,Kilibasi,Prime Adult,3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,37c25136-09bf-4ae4-8dd9-b9a00e033132
432,AMNH,27799,Aepyceros melampus rendilis,Female,Kenya,Athi Plains,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,4edda36c-6488-447a-9d31-a441ca113cfa
433,AMNH,216391,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,17.32,605056b5-7975-4696-9c89-a4e6d43a90a7
434,AMNH,216393,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,16.61,be969ffa-1720-4d68-97ae-2a2d5b701041
435,AMNH,216392,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,17.4,1888a957-e710-47f8-851a-c24206e00c4b
436,AMNH,216394,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,15.08,c2da4666-4382-4057-944f-c3c33beb9f80
437,AMNH,161014,Aepyceros melampus johnstoni,Male,Zambia,Namwala District,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,512a465b-fc21-4deb-b7f9-2cf1b25db69c
438,AMNH,83542,Aepyceros melampus melampus,Male,Botswana,"Kwaai, Mochaba River",Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,eda2b556-acb8-4d80-896d-20a2b74e7032
439,AMNH,83539,Aepyceros melampus melampus,Male,Botswana,"Kwaai, Mochaba River",Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,7aadecd3-e8ca-4673-a2b9-b0980efaf4a2
440,AMNH,83541,Aepyceros melampus melampus,Male,Botswana,Ghanzi,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,65bc8fbe-8eab-4bc2-abef-a27669e72312
441,AMNH,80498,Aepyceros melampus petersi,Male,Angola,Huila,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,bae08127-d33f-4e3a-aa61-d934ea6cde46
442,AMNH,165095,Aepyceros melampus petersi,Male,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,81ceb4bc-5f7f-4c91-aae8-cfb63577e79e
443,AMNH,165099,Aepyceros melampus petersi,Male,Namibia,Kaokoland,Prime Adult,2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,120eb2d1-f7dc-49d2-8dd0-4c2a1392502a
444,AMNH,165094,Aepyceros melampus petersi,Male,Namibia,Kaokoland ,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,2d69933b-c3b5-4dfb-b00b-4739b18fc295
445,AMNH,179207,Aepyceros melampus redilis/ suara,Male,Kenya,Ngare Ndare,Prime Adult,~3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,e72d3933-042a-49ca-a5f1-904e1b1445f5
446,AMNH,179208,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,4557a9da-a05c-4954-80d8-0e1a4379b66e
447,AMNH,179209,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,4a76c5c3-4696-42c0-825c-ae2a76647120
448,AMNH,179210,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,cae9e586-3eb8-4929-a216-e31af3e3d866
449,AMNH,27697,Aepyceros melampus rendilis,Male,Kenya,Laekipia,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,e3de0a3f-2a44-443d-ad63-b8243e0c7b70
450,AMNH,82050,Aepyceros melampus suara,Male,Tanzania,Guerametti,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,13.52,8e881a09-2571-4d98-9f59-682f9684d74c
451,AMNH,82048,Aepyceros melampus suara,Male,Tanzania,Guerametti,Young Adult,almost 2?,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,17.63,8355a5b6-0ef4-46b4-aec1-12c732782f04
452,AMNH,165098,Aepyceros melampus petersi,Male ,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,7f97c7d3-d216-4457-884a-d007822afcea
453,Carnegie,6873,Aepyceros melampus petersi,Male ,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,51e5770b-7168-49f9-a738-5414f1ec3a1c
454,Carnegie,6862,Aepyceros melampus petersi,Male ,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,88f0a521-e7bf-4039-8b4a-d5fb30948e3e
455,Carnegie,6878,Aepyceros melampus petersi,Male ,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,438125c7-3ede-4667-8b20-dfa0a13547b1
456,Smithsonian,368557,Aepyceros melampus melampus,Female,Botswana,Bechuanaland Protectorate,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,ededf66f-f882-4e20-8771-ff940cfc2821
457,Smithsonian,368559,Aepyceros melampus melampus,Female,Botswana,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,ec8e808b-1c0a-4a24-a869-9b3a92769713
458,Smithsonian,368562,Aepyceros melampus melampus,Female,Botswana,,Young Adult, ~2,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,e813ed0b-fdec-48be-8323-586f37fd1924
459,Smithsonian,351947,Aepyceros melampus melampus,Female,South Africa,Kwazulu-Natal,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,36e95731-ddaa-4f51-90c6-d644b820f1e8
460,Smithsonian,18954 (34698),Aepyceros melampus suara,Female,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,935e5d7d-0739-4282-a381-432d2346d4a0
461,Smithsonian,163046,Aepyceros melampus suara,Female,Kenya,,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,17.94,5fa50926-ff89-42b2-aafb-3222fa234d37
462,Smithsonian,259458,Aepyceros melampus suara,Female,Tanzania,,Old Adult,~8,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,4ffa0866-bac2-4a06-a57f-7437b114b14b
463,Smithsonian,261111,Aepyceros melampus suara,Female,Tanzania ,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,15.83,94d6cac8-6e7b-4617-a391-0f30359421b3
464,Smithsonian,337256,Aepyceros melampus johnstoni,Male,Zambia,"Eastern Province, Lundazi District",Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,20.11,42431905-c6ba-4744-aeaf-5162745fab6e
465,Smithsonian,337257,Aepyceros melampus johnstoni,Male,Zambia,"Eastern Province, Lundazi District",Older Adult,~6,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,16.43,f68e5e0c-014f-4c5e-a206-9a15d8a51205
466,Smithsonian,368556,Aepyceros melampus melampus,Male,Botswana,,Older Adult,~6,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,5e2e2192-38c9-4c0a-aea3-2a485033ad48
467,Smithsonian,368558,Aepyceros melampus melampus,Male,Botswana,,Older Adult,~7,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,d04513cc-1e18-48b9-9e69-8ac2084f9a90
468,Smithsonian,368561,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,7914e38d-7070-4346-a5f3-83c3b90f0cb4
469,Smithsonian,368563,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,91e0c813-0397-4ffc-a22f-3005d04a8a7e
470,Smithsonian,470199,Aepyceros melampus melampus,Male,Botswana,"Tsau, 21 Mi SE, 24 12 S, 22 17 E",Juvenile,22-24,month,M3 erupting,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,77a7f94b-f64f-46fc-a665-1213756b842d
471,Smithsonian,368564,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,a5904319-632d-47ff-992d-1ea9a1034df4
472,Smithsonian,470199,Aepyceros melampus melampus,Male,Botswana,,Juvenile,22-24,month,M3 erupting,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,01534673-2486-427d-ad0d-9f5c6ae57021
473,Smithsonian,470198,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,b57254e3-f718-48db-9cbb-fdd4df9c4124
474,Smithsonian,351948,Aepyceros melampus melampus,Male,South Africa,Kwazulu-Natal,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,2cb72774-3db6-436c-971c-ebd4241daae1
475,Smithsonian,351946,Aepyceros melampus melampus,Male,South Africa,Kwazulu-Natal,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,11c67fcd-e702-4d4a-a417-0651b2f8768e
476,Smithsonian,344217,Aepyceros melampus melampus,Male,South Africa,Mpumalanga,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,982cbe9a-36a1-4ebd-82db-f5ce1999dade
477,Smithsonian,163201,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,d05e364e-f09f-4e04-a4eb-13b6e104cbd8
478,Smithsonian,163202,Aepyceros melampus rendilis,Male,Kenya,,Very Old,~9,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,d7e79286-2cb1-4bc0-a60d-1147cfb37b70
479,Smithsonian,354861,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,cfe7c7fd-c889-4aff-9cc1-e068f961b7c0
480,Smithsonian,182036,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,61fa156b-31e0-41ce-8acb-ad4c1a768028
481,Smithsonian,163206,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,c45bf827-34ef-4045-86c7-4763f2ec0b37
482,Smithsonian,18955 (34699),Aepyceros melampus suara,Male,Kenya,Taveta,Juvenile,2+ years?,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,c6b938aa-f2ae-4c7d-8652-a0dfcf24390b
483,Smithsonian,18957 (34777),Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,f8d1a34e-517e-4984-9fae-05ba574c223a
484,Smithsonian,268454,Aepyceros melampus suara,Male,Kenya,Rift Valley,Adult,,,"No teeth, horns fully developed Adult",mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,70bfbe6f-62f9-4981-bb96-d212a0a39c1d
485,Smithsonian,163205,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,088bffdb-dc94-47c6-9e46-0fdc22740bce
486,Smithsonian,162000,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,17.3,c1faa5a2-bcdb-471f-8c30-05caabff7142
487,Smithsonian,162001,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,16.25,9a290014-f7b9-4771-9aae-9d8eafb9d3ca
488,Smithsonian,163200,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,16.81,39f3f60a-6f18-426b-8575-a1139021b2bb
489,Smithsonian,163196,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,17.28,5cc54666-90e2-4590-afd9-14d84550f4a3
490,Smithsonian,163197,Aepyceros melampus suara,Male,Kenya,,Young Adult,~2,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,17.59,a301f420-9c4b-4ac6-9d32-7c2ad4b01977
491,Smithsonian,163203,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,3393545f-28af-4659-aab4-3b7eead3e665
492,Smithsonian,163198,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,25114363-4f6e-4687-b8ea-ad072f3d4cd2
493,Smithsonian,163199,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,16.95,0260ec94-4a2a-4392-b42b-f5af58d4dde8
494,Smithsonian,181893,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,10ba3866-d3f7-4e67-8304-36cc62ceff5d
495,Smithsonian,181858,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,ea3223c2-4b46-491a-8351-ef5e9ad7887b
496,Smithsonian,181865,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,9ee65138-d854-4b19-836a-7ad997132eb8
497,Smithsonian,181920,Aepyceros melampus suara,Male,Kenya,,Prime Adult,3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,4bc833a7-834a-4042-a4cc-ffe5f7a69529
498,Smithsonian,181980,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,3f76b373-5e8f-44e1-a5a3-e2135990591f
499,Smithsonian,184785,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,ec8442fb-78ba-405c-8dc9-8f3d758f1249
500,Smithsonian,239150,Aepyceros melampus suara,Male,Kenya,,Older Adult,~6.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,5d6eed95-1b73-4593-b666-63b8e195319b
501,Smithsonian,163204,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,98878c42-0222-429f-89db-bd627ceb159e
502,Smithsonian,200958,Aepyceros melampus suara,Male,Tanzania,,Older Adult,~8,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,6f5c7166-ff19-4e6b-a33a-1615bae6aad9
503,Smithsonian,201012,Aepyceros melampus suara,Male,Tanzania,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,9711f0aa-b398-40ef-bf41-ea8606efef71
504,Smithsonian,161964,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,Molars well worn,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,4f92cbd6-55dc-4a6a-bc1e-f1cfa41df96f
505,Smithsonian,161967,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,fcd304e2-1b95-4862-9210-0aa87fc92200
506,Smithsonian,161962,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,~3,year,molars not well worn,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,d32b53a8-b13e-43fc-b678-f91cb45fe219
507,Smithsonian,163207,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,M1 slightly worn-all M3s erupted,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,f5f41495-9448-4347-8515-5055c7c900a8
508,Smithsonian,161966,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,b8124911-ecf8-4fb0-9579-3f4943268637
509,Smithsonian,161970,Alcelaphus buselaphus cokii,Female,Kenya,,Young Adult,~2,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,9d1574d9-d6eb-49c6-a2dc-4ca9b4cada34
510,Smithsonian,20924,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,106c3d83-a4a2-4d35-bf22-cd27fb017381
511,Smithsonian,162995,Alcelaphus buselaphus cokii,Male,Kenya,,Young Adult,almost 2?,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,f0bd8522-72da-44a2-99c6-3d9650663449
512,Smithsonian,162994,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,a668e077-da97-4940-a9f7-4e42913ca49a
513,Smithsonian,181881,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,e9d35a13-e5d5-4961-9934-fe1b4140862a
514,Smithsonian,163153,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,bbff8ba1-212e-4cc4-837d-b875c6087c3b
515,Smithsonian,162997,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width ML,,25e94ec1-fd56-4a50-8c82-773419fc21fd
