,occurrenceID,references,scientificName,catalogNumber,otherCatalogNumbers,sex,ageValue,ageUnit,lifeStage,country,ageEstimationMethod,stateProvince,locality,verbatimLocality,decimalLatitude,decimalLongitude,verbatimLatitude,verbatimLongitude,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimEventDate,yearCollected,samplingProtocol,eventRemarks,measurementSide,materialSampleID,measurementType,measurementValue,measurementUnit,diagnosticID
2110,529C3F04-D267-4596-92A2-4B03F7E38A02,UF 22574,Odocoileus virginianus,Z4708,UF22574,F,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, Lassiters",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,57f9c081-1ba6-4efe-8d58-641963087a0a
2111,529C3F04-D267-4596-92A2-4B03F7E38A02,UF 22574,Odocoileus virginianus,Z4708,UF22574,F,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, Lassiters",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,11ac1f7d-0a10-46a7-9291-14d8d9f15aba
2112,529C3F04-D267-4596-92A2-4B03F7E38A02,UF 22574,Odocoileus virginianus,Z4708,UF22574,F,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, Lassiters",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,e8783307-2287-4026-80fb-29d19581c1ab
2113,529C3F04-D267-4596-92A2-4B03F7E38A02,UF 22574,Odocoileus virginianus,Z4708,UF22574,F,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, Lassiters",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,c617696b-27ec-41c3-837a-28e2b20b04a6
2114,529C3F04-D267-4596-92A2-4B03F7E38A02,UF 22574,Odocoileus virginianus,Z4708,UF22574,F,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, Lassiters",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,4e2a1eba-c45d-4bf0-85f6-661448e1757c
2115,,,Odocoileus virginianus,Z4709,,F,2,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, 1/2 mi N. Bear Island Grade, 1 mi W of W campground",26.216666999999998,-81.31666700000001,26°,13.060'N;81°19.569'W,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,fc28dcd0-dc3a-47d2-aaab-dbe7b06db1d9
2116,,,Odocoileus virginianus,Z4709,,F,2,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, 1/2 mi N. Bear Island Grade, 1 mi W of W campground",26.216666999999998,-81.31666700000001,26°,13.060'N;81°19.569'W,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,bb6af0f9-27f5-4210-aa4c-d95f6a1ddb67
2117,,,Odocoileus virginianus,Z4709,,F,2,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, 1/2 mi N. Bear Island Grade, 1 mi W of W campground",26.216666999999998,-81.31666700000001,26°,13.060'N;81°19.569'W,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,008c05df-861f-4f32-8dfc-bfcd70083200
2118,,,Odocoileus virginianus,Z4709,,F,2,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, 1/2 mi N. Bear Island Grade, 1 mi W of W campground",26.216666999999998,-81.31666700000001,26°,13.060'N;81°19.569'W,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,b7811636-743d-4cf2-a293-8e19ffa73497
2119,,,Odocoileus virginianus,Z4709,,F,2,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, 1/2 mi N. Bear Island Grade, 1 mi W of W campground",26.216666999999998,-81.31666700000001,26°,13.060'N;81°19.569'W,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,b2acbcf9-f016-4312-aa93-4105e8d3e551
2120,,,Odocoileus virginianus,Z4709,,F,2,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, 1/2 mi N. Bear Island Grade, 1 mi W of W campground",26.216666999999998,-81.31666700000001,26°,13.060'N;81°19.569'W,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,d0ea2f52-835f-4750-bdee-c8f9e3d60b61
2121,,,Odocoileus virginianus,Z4709,,F,2,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, 1/2 mi N. Bear Island Grade, 1 mi W of W campground",26.216666999999998,-81.31666700000001,26°,13.060'N;81°19.569'W,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,0cf6092b-bb29-47e5-ac00-3478aa56b721
2122,,,Odocoileus virginianus,Z4710,,M,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island,  (Domfino? - near campground, E of main campground)",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,301b3e54-6c1d-49ae-8f3d-63c4578ac7cf
2123,,,Odocoileus virginianus,Z4710,,M,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island,  (Domfino? - near campground, E of main campground)",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,3c4cc003-7e4b-4299-82ea-ce442f23db53
2124,,,Odocoileus virginianus,Z4710,,M,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island,  (Domfino? - near campground, E of main campground)",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,79c57dcc-7091-4f97-bc6a-798cdab72421
